date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:22:27	1903/1903	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:46:22%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/item-order2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/item-order2.jpg	(from http://ledthanhdat.vn/html/vereesa/checkout.html)
14:22:27	23235/23235	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2001:52:48%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/cart-item-1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/cart-item-1.jpg	(from http://ledthanhdat.vn/html/vereesa/shoppingcart.html)
14:22:28	5571/5571	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:05:08%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/pinmap-item6.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/pinmap-item6.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:28	5330/5330	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:05:18%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/pinmap-item7.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/pinmap-item7.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:29	9771/9771	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202019%2004:59:46%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/testimonial-1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/testimonial-1.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:29	9163/9163	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202019%2004:59:50%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/testimonial-2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/testimonial-2.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:29	5306/5306	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:08:02%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-black-1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-black-1.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:30	7558/7558	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:08:14%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-black-2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-black-2.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:30	4005/4005	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:08:28%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-black-3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-black-3.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:30	6979/6979	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:08:40%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-black-4.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-black-4.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:31	4616/4616	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:08:48%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-black-5.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-black-5.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:31	6922/6922	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:08:58%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-black-6.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-black-6.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:31	1596/1596	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Aug%202019%2004:16:08%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/avt-blog1.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/avt-blog1.png	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:32	25454/25454	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:35:42%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-blog-thumb-5.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-blog-thumb-5.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:33	16722/16722	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:38:26%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-blog-thumb-7.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-blog-thumb-7.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:33	3368/3368	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:11:34%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-black-10.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-black-10.jpg	(from http://ledthanhdat.vn/html/vereesa/home3.html)
14:22:33	21293/21293	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:39:14%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-blog-thumb-6.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-blog-thumb-6.jpg	(from http://ledthanhdat.vn/html/vereesa/home2.html)
14:22:37	20547/20547	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2004:24:40%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/item-instagram-2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/item-instagram-2.jpg	(from http://ledthanhdat.vn/html/vereesa/home3.html)
14:22:38	32869/32869	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2004:24:14%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/item-instagram-1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/item-instagram-1.jpg	(from http://ledthanhdat.vn/html/vereesa/home3.html)
14:22:39	34144/34144	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2004:25:12%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/item-instagram-3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/item-instagram-3.jpg	(from http://ledthanhdat.vn/html/vereesa/home3.html)
14:22:40	43203/43203	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2004:25:36%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/item-instagram-4.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/item-instagram-4.jpg	(from http://ledthanhdat.vn/html/vereesa/home3.html)
14:22:43	41900/41900	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2004:26:18%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/item-instagram-5.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/item-instagram-5.jpg	(from http://ledthanhdat.vn/html/vereesa/home3.html)
14:22:43	23503/23503	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2001:50:28%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/details-item-1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/details-item-1.jpg	(from http://ledthanhdat.vn/html/vereesa/productdetails-fullwidth.html)
14:22:44	23473/23473	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2001:49:16%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/details-item-2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/details-item-2.jpg	(from http://ledthanhdat.vn/html/vereesa/productdetails-fullwidth.html)
14:22:45	36265/36265	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202019%2007:37:20%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/404.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/404.png	(from http://ledthanhdat.vn/html/vereesa/404page.html)
14:22:46	2206/2206	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2004:17:52%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/avartar.jpeg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/avartar.jpg	(from http://ledthanhdat.vn/html/vereesa/productdetails-fullwidth.html)
14:22:46	21756/21756	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2001:49:32%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/details-item-3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/details-item-3.jpg	(from http://ledthanhdat.vn/html/vereesa/productdetails-fullwidth.html)
14:22:48	28256/28256	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2001:49:40%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/details-item-4.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/details-item-4.jpg	(from http://ledthanhdat.vn/html/vereesa/productdetails-fullwidth.html)
14:22:49	22473/22473	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202019%2007:00:18%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/widget-banner.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/widget-banner.jpg	(from http://ledthanhdat.vn/html/vereesa/productdetails-leftsidebar.html)
14:22:58	75892/75892	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Aug%202019%2004:12:18%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/member1.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/member1.png	(from http://ledthanhdat.vn/html/vereesa/productdetails-leftsidebar.html)
14:23:01	102199/102199	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:48:12%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/size-chart.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/size-chart.jpg	(from http://ledthanhdat.vn/html/vereesa/productdetails-fullwidth.html)
14:23:03	27934/27934	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:27:00%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog2.jpg	(from http://ledthanhdat.vn/html/vereesa/inblog_right-siderbar.html)
14:23:04	4703/4703	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:49:40%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/sidebar-post1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/sidebar-post1.jpg	(from http://ledthanhdat.vn/html/vereesa/inblog_right-siderbar.html)
14:23:05	21967/21967	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:28:18%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog3.jpg	(from http://ledthanhdat.vn/html/vereesa/inblog_right-siderbar.html)
14:23:05	110021/110021	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Aug%202019%2004:13:00%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/member2.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/member2.png	(from http://ledthanhdat.vn/html/vereesa/productdetails-leftsidebar.html)
14:23:05	3896/3896	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:50:32%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/sidebar-post2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/sidebar-post2.jpg	(from http://ledthanhdat.vn/html/vereesa/inblog_right-siderbar.html)
14:23:06	5280/5280	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:51:10%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/sidebar-post3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/sidebar-post3.jpg	(from http://ledthanhdat.vn/html/vereesa/inblog_right-siderbar.html)
14:23:08	122641/122641	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:24:08%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog1.jpg	(from http://ledthanhdat.vn/html/vereesa/inblog_right-siderbar.html)
14:23:08	21629/21629	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:32:12%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog-grid-1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog-grid-1.jpg	(from http://ledthanhdat.vn/html/vereesa/bloggrid.html)
14:23:09	31978/31978	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:25:04%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog-grid-2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog-grid-2.jpg	(from http://ledthanhdat.vn/html/vereesa/bloggrid.html)
14:23:11	14374/14374	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:29:10%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog4.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog4.jpg	(from http://ledthanhdat.vn/html/vereesa/blogmasonry.html)
14:23:11	26319/26319	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:34:08%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog-grid-3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog-grid-3.jpg	(from http://ledthanhdat.vn/html/vereesa/bloggrid.html)
14:23:12	20768/20768	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:56:22%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog-grid-4.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog-grid-4.jpg	(from http://ledthanhdat.vn/html/vereesa/bloggrid.html)
14:23:13	25579/25579	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:30:16%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog5.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog5.jpg	(from http://ledthanhdat.vn/html/vereesa/blogmasonry.html)
14:23:17	21167/21167	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:41:18%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/mansory-3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/mansory-3.jpg	(from http://ledthanhdat.vn/html/vereesa/blogmasonry.html)
14:23:17	28615/28615	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202019%2004:50:02%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/mansory-4.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/mansory-4.jpg	(from http://ledthanhdat.vn/html/vereesa/blogmasonry.html)
14:23:17	32119/32119	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2003:06:14%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/mansory-1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/mansory-1.jpg	(from http://ledthanhdat.vn/html/vereesa/blogmasonry.html)
14:23:17	36459/36459	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:30:58%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog6.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog6.jpg	(from http://ledthanhdat.vn/html/vereesa/blogmasonry.html)
14:23:20	25901/25901	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:33:04%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog-item-list-1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog-item-list-1.jpg	(from http://ledthanhdat.vn/html/vereesa/bloglist.html)
14:23:20	22007/22007	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2003:08:50%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/mansory-2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/mansory-2.jpg	(from http://ledthanhdat.vn/html/vereesa/blogmasonry.html)
14:23:24	31080/31080	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:57:50%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog-item-list-3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog-item-list-3.jpg	(from http://ledthanhdat.vn/html/vereesa/bloglist.html)
14:23:26	33222/33222	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:57:04%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog-item-list-5.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog-item-list-5.jpg	(from http://ledthanhdat.vn/html/vereesa/bloglist.html)
14:23:26	45224/45224	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:25:40%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog-item-list-2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog-item-list-2.jpg	(from http://ledthanhdat.vn/html/vereesa/bloglist.html)
14:23:26	40030/40030	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2003:06:42%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/blog-item-list-4.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/blog-item-list-4.jpg	(from http://ledthanhdat.vn/html/vereesa/bloglist.html)
14:23:27	6884/6884	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2001:52:06%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-21.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-21.jpg	(from http://ledthanhdat.vn/html/vereesa/)
14:23:28	8629/8629	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:01:22%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-22.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-22.jpg	(from http://ledthanhdat.vn/html/vereesa/)
14:23:28	6696/6696	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2013:20:54%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-1.jpg	(from http://ledthanhdat.vn/html/vereesa/)
14:23:29	8708/8708	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2001:55:42%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-4.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-4.jpg	(from http://ledthanhdat.vn/html/vereesa/)
14:23:29	8186/8186	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2001:57:20%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-10.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-10.jpg	(from http://ledthanhdat.vn/html/vereesa/)
14:23:30	14821/14821	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2001:58:52%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-13.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-13.jpg	(from http://ledthanhdat.vn/html/vereesa/)
14:23:31	11354/11354	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2001:58:36%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/product-item-12.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/product-item-12.jpg	(from http://ledthanhdat.vn/html/vereesa/)
14:23:32	3614/3614	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202017%2008:44:10%20GMT	http://ledthanhdat.vn/html/vereesa/assets/js/jquery.plugin-countdown.min.js	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/js/jquery.plugin-countdown.min.js	(from http://ledthanhdat.vn/html/vereesa/)
14:23:33	40862/40862	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20Apr%202018%2002:20:34%20GMT	http://ledthanhdat.vn/html/vereesa/assets/js/jquery.scrollbar.min.js	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/js/jquery.scrollbar.min.js	(from http://ledthanhdat.vn/html/vereesa/)
14:23:33	86387/86387	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Aug%202019%2004:13:40%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/member3.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/member3.png	(from http://ledthanhdat.vn/html/vereesa/about.html)
14:23:33	32922/32922	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2001%20Nov%202016%2002:01:46%20GMT	http://ledthanhdat.vn/html/vereesa/assets/js/jquery.elevateZoom.min.js	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/js/jquery.elevateZoom.min.js	(from http://ledthanhdat.vn/html/vereesa/)
14:23:34	84313/84313	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2004%20Aug%202016%2001:28:26%20GMT	http://ledthanhdat.vn/html/vereesa/assets/js/slick.js	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/js/slick.js	(from http://ledthanhdat.vn/html/vereesa/)
14:23:35	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jul%202017%2011:33:50%20GMT	http://ledthanhdat.vn/html/vereesa/assets/fonts/glyphicons-halflings-regular.eot	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/fonts/glyphicons-halflings-regular.eot	(from http://ledthanhdat.vn/html/vereesa/assets/css/bootstrap.min.css)
14:23:40	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2026%20Jul%202017%2011:33:46%20GMT	http://ledthanhdat.vn/html/vereesa/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/fonts/fontawesome-webfont3e6e.svg	(from http://ledthanhdat.vn/html/vereesa/assets/css/font-awesome.min.css)
14:23:44	18110/18110	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202019%2007:09:38%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/about-background.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/about-background.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:23:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:53:45%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-4.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-4.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:23:50	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jul%202017%2011:33:44%20GMT	http://ledthanhdat.vn/html/vereesa/assets/fonts/fontawesome-webfont.eot?	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/fonts/fontawesome-webfontd41d.eot	(from http://ledthanhdat.vn/html/vereesa/assets/css/font-awesome.min.css)
14:23:50	19424/19424	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202019%2005:02:10%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/testimonials-bg.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/testimonials-bg.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:23:52	6589/6589	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:47:20%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-5.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-5.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
